taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
1392,42,99,213,1,244,9,2,141,16,79
1393,0,0,0,0,1,0,0,0,3,0
1394,0,2,0,0,0,0,0,0,0,0
1396,42,162,171,25,274,5,6,192,20,126
1397,2,0,729,4,6,0,0,3,0,7
1398,0,8,804,0,20,2,0,9,0,3
1399,1,9,19,0,11,0,1,13,1,5
1401,0,0,0,0,1,0,0,0,1,1
1402,9,22,26,12,43,1,1,31,4,21
1404,16,55,58,32,116,5,2,72,5,53
1405,16,37,71,6,69,5,2,44,2,29
1406,2,4,0,11,16,0,1,6,11,49
1407,0,1,1,62,15,2,0,0,1,0
1408,1,5,4,0,8,0,0,4,0,7
1423,216,626,455,37,710,34,37,798,76,386
1426,0,3,5,0,9,0,0,3,2,0
1428,42,154,157,6,276,15,7,174,17,111
1430,0,1,1,1,1,0,0,0,1,1
1442,0,0,0,0,1,0,0,0,0,0
1444,5,11,6,0,19,0,0,13,0,9
1450,0,0,0,0,5,0,1,1,3,1
1451,0,0,0,3,1,0,0,0,54,0
1452,4,6,5,0,17,0,0,7,0,3
1455,154,743,767,1,1025,47,34,865,54,489
1457,0,0,0,0,0,0,0,2,1,1
1462,5,39,17,0,62,0,0,35,0,9
1467,46,182,139,0,274,9,10,207,18,120
1471,12,51,59,1,78,10,1,62,8,45
1473,0,7,3,1,3,1,0,0,1,1
1474,90,248,281,2,501,16,7,414,28,219
1476,0,5,6,0,5,0,0,12,0,0
1477,1,2,3,0,7,0,0,8,0,2
1478,0,0,11,0,0,0,0,0,0,0
1479,556,1445,1763,1,3259,84,37,2092,139,993
1482,0,2,0,0,1,0,0,0,0,2
1490,20,0,0,0,1,4,6,1,260,2
1491,0,0,0,0,0,2,0,0,0,1
1492,5,0,0,0,0,0,0,1,0,0
1496,10,1,0,0,0,3,1,6,24,0
1497,1,0,0,0,0,2,1,2,3,1
1501,0,0,0,0,0,0,1,0,0,0
1502,282,196,1,1,12,217,198,404,2898,23
1505,21,15,14,18,14,8,19,11,73696,14
1510,1,0,0,0,0,0,0,0,0,0
1511,4,0,0,0,0,6,3,36,2,0
1513,0,0,0,0,0,5,0,0,0,0
1515,2,2,0,0,1,0,2,0,0,1
1517,2,0,0,0,0,6,6,0,1,0
1525,0,1,1,0,1,0,0,0,0,0
1529,0,0,0,0,0,1,4,13,1,0
1532,302,1,1,0,0,312,252,189,51,2
1534,1,0,0,0,0,0,0,0,1,0
1541,0,0,0,0,0,0,0,0,5,0
1547,0,0,0,0,0,0,0,0,1,0
1570,0,0,0,0,0,0,0,0,1,0
1571,4,6,10,6,17,3,0,22,1,10
1579,9,28,14,3,33,3,0,21,15,22
1580,1,0,0,0,0,0,0,0,3,0
1581,0,0,0,0,0,0,1,0,0,1
1582,0,0,0,0,0,0,1,0,0,0
1583,0,1,0,1,0,1,0,0,0,2
1585,0,0,1,0,0,0,0,1,1,0
1587,5,0,0,0,0,0,0,0,7,0
1588,0,0,0,0,0,1,2,0,3,4
1590,0,0,0,3,0,2,1,0,12,13
