taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
48,0,0,0,0,1,0,0,0,0,0
52,0,1,0,0,4147,0,0,0,1,0
56,0,0,0,0,237,0,0,0,0,0
63,0,1,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,1,0,0
197,0,0,0,0,0,0,0,2,0,0
213,1,0,0,0,1,5,6,1,0,0
217,3,0,0,0,4,0,0,65,0,0
235,0,0,0,0,0,1,0,86,0,0
238,0,0,0,0,0,0,0,0,4,0
250,0,0,82,0,0,0,0,0,1,1
253,0,0,3,0,0,0,0,0,1,0
254,0,0,1,0,0,0,0,0,3,0
256,0,0,0,2,0,0,0,0,0,0
285,0,1,1,0,0,0,0,1,0,1
287,0,0,0,0,0,0,0,2,0,0
294,0,0,0,0,0,0,0,4,0,0
297,0,0,0,1,0,0,0,0,1,3
303,0,0,0,0,0,0,0,151,0,0
305,0,0,0,0,0,1,0,0,1,0
316,1,0,0,0,0,0,0,2,0,0
317,0,0,0,0,0,0,0,1,0,0
333,0,0,0,0,0,0,0,1,0,0
337,0,0,0,3,0,0,0,0,2,17
375,0,0,0,0,0,0,0,0,0,4
376,0,0,0,0,0,0,0,2,0,13
381,0,0,0,0,0,1,0,0,0,0
382,0,0,0,0,0,97,0,0,0,0
386,0,0,0,0,0,0,0,9,0,0
436,0,0,0,0,0,1,0,0,0,0
470,1,0,0,0,0,0,1,3,0,0
471,0,0,0,0,0,0,0,10,0,0
518,0,3,0,0,0,0,0,26,1,0
519,9,2,0,0,0,0,0,18,0,0
520,0,1,0,0,0,0,0,2,0,0
521,0,0,0,0,0,0,0,1,0,0
529,3,2,1,1,1,84,0,7941,2,0
545,103,0,0,0,2,0,0,0,0,0
546,38,0,0,0,0,0,0,0,0,3
548,25,0,0,0,0,0,0,0,0,1
549,2,0,0,0,0,0,0,0,0,0
550,10,0,0,0,0,0,0,0,0,0
552,2,0,0,0,0,0,0,0,0,0
562,164588,27,59,21,1890,25,61,24,723,2371
563,1,0,0,0,0,0,0,0,0,0
564,8785,5,6,1,141,1,3,1,17,138
565,4,0,0,0,0,0,0,0,0,0
571,21,0,0,0,0,0,0,0,0,0
573,4525,3,7,5,70,4,7,3,23,92
582,64,0,0,0,2,0,0,0,1,1
584,23,0,0,0,0,0,0,0,1,0
587,3,0,0,0,0,0,0,0,0,0
588,20,0,0,0,0,0,0,0,1,0
595,60,0,0,0,0,0,0,0,0,1
596,51,0,0,0,2,0,1,0,1,0
598,47,0,0,0,2,0,0,0,1,2
600,3,0,0,0,0,0,0,0,0,0
605,32,0,0,0,0,0,0,0,0,0
611,26,0,0,0,0,0,0,0,0,1
615,6,0,0,0,0,0,0,0,0,0
618,3,0,0,0,0,0,0,0,1,0
621,1673,0,0,0,15,0,1,2,8,12
622,2910,1,1,1,27,0,0,0,8,38
623,4861,0,3,2,45,0,0,1,22,106
624,3231,0,0,0,38,0,0,1,18,71
630,1,0,0,0,0,0,0,0,0,0
631,1,0,0,0,0,0,0,0,0,0
632,7,0,0,0,0,0,0,0,0,0
633,1,0,0,0,0,0,0,0,0,0
636,8,0,0,0,0,0,0,0,0,0
638,2,0,0,0,0,0,0,0,0,0
645,0,0,0,0,1,0,0,0,0,0
670,1,0,0,0,0,0,0,0,0,0
680,1,0,0,0,0,0,0,0,0,0
703,1,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,1,0
732,0,0,0,0,0,0,0,0,1,0
817,91,1,1,0,2,101,48,16,404,4
818,95,25,1,0,0,92,53,48,241,0
820,7016,30,5,4,7,4119,3577,1676,8028,34
821,7,2,0,0,0,484,329,3,29,2
823,12662,11,5,7,6,2573,636,4,8643,1860
831,111,3,0,1,1,290,191,34,135,12
837,2,0,0,0,0,0,1,0,1,0
839,9,0,0,0,0,21,21,4,2,11
844,0,0,0,0,0,0,0,1,0,0
853,0,0,0,0,0,1,1,0,1,0
876,19,0,0,0,1,59,5,0,103,0
881,7,0,0,0,0,4,1,0,0,0
882,23,0,0,0,0,12,0,0,0,0
901,11,0,0,0,0,225,5,0,103,1
907,0,2,0,0,0,1,0,0,0,0
920,2,0,0,0,0,0,0,0,0,1
926,0,0,0,0,0,1,1,0,2,0
944,0,0,0,0,0,0,0,1,0,0
964,0,0,0,0,0,0,0,4,0,0
979,0,0,0,2,0,0,1,0,0,0
1017,0,0,0,4,1,1,0,0,0,0
1018,0,0,0,4,0,0,1,0,0,0
1042,0,19,1,0,6,0,0,0,0,16
1076,0,0,0,0,0,0,0,0,0,1
1079,0,0,0,0,0,0,0,0,1,0
1112,0,1,0,0,0,0,0,0,0,1
1126,8,0,5,0,0,112,72,3,0,2
1140,1,0,0,0,0,76,87,9,0,0
1147,0,0,0,0,0,0,1,0,0,0
1249,0,0,0,0,0,1,0,0,1,2
1252,0,0,0,0,0,0,0,0,25,0
1254,0,1,0,1,0,1,0,0,6,7
1255,0,0,0,0,0,2,2,0,1,4
1260,1,2,0,0,0,0,0,1,0,0
1270,0,0,0,0,21,0,1,0,0,0
1273,0,1,0,0,35,0,0,1,0,1
1274,0,1,0,0,0,0,0,0,0,0
1280,17,31,11,2035,705,17,11,28,230,27
1281,1,0,0,166,30,2,0,0,1,1
1282,1,1,3,109,7491,1,2,5,8204,4
1283,1,0,0,96,54,2,0,0,56,0
1284,0,0,0,0,0,1,0,0,0,0
1286,0,0,0,67,9,0,1,0,1,0
1288,0,0,0,15,4,0,0,1,1,1
1290,0,0,0,39,14,0,0,0,10,1
1292,8,2,1,1285,256,9,6,1,3,0
1293,0,0,0,5,1,1,0,0,0,0
1294,0,0,0,0,2,0,0,0,1,0
1295,7,28,31,1,48,0,1,39,1,18
1296,192,5,6,17768,5038,175,48,1,4,4
1302,0,0,0,199,475,15,21,0,5,0
