taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
1280,326,96,37,2504,837,425,344,144,279,78
1281,1,0,0,203,39,2,0,0,1,1
1282,100,12,8,170,7547,593,388,33,8301,12
1283,5,4,1,152,75,8,5,6,61,8
1284,0,0,0,2,2,2,0,1,0,0
1286,1,1,0,81,11,0,2,0,1,0
1288,1,0,0,22,4,2,0,1,1,1
1290,2,0,2,49,15,2,3,3,11,2
1292,9,2,1,1390,272,17,19,3,4,1
1293,0,0,0,6,1,1,0,0,0,0
1294,0,0,0,0,6,0,0,0,1,0
1295,70,88,89,3,141,79,45,115,8,74
1296,194,8,7,18096,5087,187,77,3,7,8
1302,0,0,0,235,487,16,21,0,11,0
1303,0,0,3,24,13,1,1,0,1,0
1304,1,4,1656,166,45,6,11,4,6,15
1305,2,1,12,1111,285,12,3,1,24,1
1307,14,12,12,47263,15079,618,266,29,761,30
1308,8,2,534,260,82,6,8,7,21,9
1309,1,5,2,0,34,11,9,11,5,2
1310,1,0,0,6,13,0,0,9,0,2
1311,20,3,8,30,27,157,16,10,3,3
1313,4,6,8,422,128,20,30,4,9,5
1314,43,7,7,224,93,60,40,13,14,13
1318,0,0,0,349,179,8,9,0,6,0
1319,0,0,0,4,1,0,0,0,0,0
1326,0,0,0,42,12,1,0,0,1,0
1328,0,0,0,698,1429,68,73,0,12,0
1329,0,0,0,2,2,0,0,0,0,0
1334,0,1,0,0,2,0,0,0,2,0
1335,0,1,21,26,151,21,25,4,2,11
1338,1,0,2,119,20,1,0,0,2,1
1340,1,1,0,33,249,18,11,0,1,0
1341,0,0,0,10,4,1,0,0,0,1
1343,18,6,38827,11,11,9,14,10,9,9
1345,0,0,0,3,2,57,38,0,1,3
1346,2,0,1,61,13,1,4,1,2,2
1348,0,0,0,4,4,1,0,0,0,0
1349,1,0,0,0,0,0,0,0,0,0
1351,61,66,83,45,160,41,346,95,19319,102996
1352,278,884,880,119,1114,118,92,1009,225,1267
1353,3,1,3,2,1,4,2,0,26,137
1354,13,24,31,2,29,0,0,28,4,29
1358,11,1,0,0,2,16,10,0,0,0
1359,0,0,1,12,3,0,0,0,1,1
1360,0,1,0,0,0,1,0,0,0,2
1363,3,0,0,5,3,0,0,3,3,0
1366,0,0,1,3,1,0,0,0,1,0
1374,2,4,3,0,3,0,0,3,0,1
1376,2,2,2,0,4,0,1,3,0,5
1377,0,0,1,2,0,0,0,0,2,1
1379,1,2,6,1,5,4,4,8,417,1
1390,20,47,23,6,63,26,15,48,4,43
1392,90,220,364,3,426,155,105,305,40,180
1393,0,3,3,0,7,1,1,5,5,3
1394,1,2,1,0,3,1,0,0,0,0
1396,95,304,324,34,463,356,227,327,32,225
1397,3,3,734,6,9,1,0,6,1,7
1398,9,21,834,0,48,111,82,27,3,25
1399,5,23,31,0,35,11,5,30,2,8
1401,3,1,1,0,1,0,0,2,3,5
1402,21,70,54,13,91,8,6,59,9,46
1404,283,690,598,37,1222,83,42,818,67,552
1405,28,51,97,7,90,59,37,64,4,44
1406,37,48,27,11,98,28,35,78,32,96
1407,0,1,2,67,15,2,0,1,1,0
1408,21,40,35,0,88,1,2,53,4,45
1421,0,1,0,0,3,0,0,1,0,1
1423,271,765,606,51,945,66,59,972,104,540
1426,1,7,11,0,18,2,0,10,4,1
1428,97,281,288,24,513,2302,1733,332,27,234
1430,0,1,1,1,1,2,3,0,2,2
1441,0,0,0,0,0,0,0,0,0,2
1442,1,0,0,0,1,5,3,0,0,2
1444,6,16,8,0,25,0,0,15,1,10
1450,7,8,12,0,71,2,3,27,4,8
1451,4,10,19,3,24,0,1,10,73,10
1452,4,6,5,0,17,0,0,8,0,3
1455,167,808,846,1,1116,54,38,939,64,549
1457,2,0,1,0,1,2,0,5,1,1
1462,30,135,78,0,277,5,3,91,8,38
1464,0,0,0,0,1,0,1,0,0,0
1465,1,1,0,0,4,1,2,1,4,1
1467,619,2112,1604,3,3625,159,72,2454,181,1786
1471,22,81,91,1,118,14,1,100,15,70
1472,2,0,0,0,0,2,0,0,0,0
1473,0,13,6,1,6,1,1,0,1,3
1474,95,268,300,2,536,18,10,440,29,236
1476,0,5,6,0,7,0,0,13,0,1
1477,15,54,63,0,96,6,3,87,4,41
1478,0,0,12,0,0,0,0,0,0,0
1479,654,1833,2152,3,3908,112,45,2549,178,1224
1482,0,3,3,0,5,1,0,4,0,5
1490,200,1,1,0,1,20,9,2,272,2
1491,7,0,0,0,1,10,21,5,3,1
1492,78,5,0,0,1,80,77,22,7,4
1494,0,0,0,0,0,0,3,0,1,0
1496,55,8,8,20,9,44,42,16,2021,6
1497,19,2,0,3,1,24,24,13,9,13
1498,2,0,0,0,0,0,4,6,0,0
1501,2,0,0,0,0,4,2,0,3,0
1502,3996,633,10,2,17,4382,3408,1646,3020,153
1504,37,22,16,0,24,31,36,24,2,15
1505,146,15,15,21,14,17,23,13,75011,14
1509,1,0,0,0,0,0,0,0,0,0
1510,12,0,0,0,0,11,6,0,4,2
1511,36,0,0,0,0,63,40,39,10,0
1513,0,0,0,0,0,7,0,0,0,0
1515,43,6,0,0,3,9,6,1,2,15
1517,2,0,0,0,0,10,12,0,1,0
1519,107,1,0,0,0,9,7,0,0,0
1520,93,6,0,0,1,100,69,24,4,9
1525,12,3,1,0,3,13,10,1,0,1
1529,3,0,0,0,0,3,5,13,1,0
1532,1169,209,4,0,0,1656,1173,255,69,15
1534,39,0,0,0,1,0,1,2,1,0
1541,21,0,0,0,0,1,0,0,11,0
1542,0,0,0,0,0,0,0,2,0,0
1547,5,2,1,1,0,2,10,0,1,2
1548,0,0,0,0,0,0,0,2,0,0
1552,0,1,1,0,2,0,0,1,0,4
1561,70,14,0,0,0,112,77,3,0,0
1570,1,0,0,0,0,0,0,0,1,0
1571,4,7,12,6,19,3,0,27,2,10
1579,31,170,138,3,297,11,2,142,31,135
1580,1,2,0,0,5,0,1,1,4,1
1581,0,2,3,0,3,0,1,5,2,2
1582,0,0,0,0,0,31,26,0,1,0
1583,3,1,0,2,0,3,0,1,2,2
1584,0,1,0,0,1,0,0,1,1,0
1585,0,1,2,0,4,1,1,1,3,3
1587,6,0,0,0,1,0,0,0,10,0
1588,0,0,0,0,0,1,2,0,3,5
1589,1,0,0,0,1,0,0,0,0,0
1590,15,9,1,4,10,18,16,4,21,19
1596,36,5,9,5,1057,14,20,9,9633,7
1597,1,0,0,1,1,1,0,1,3,1
1598,13,14,17,12,17,9,138,14,83332,15
1599,1,0,2,5,4,5,4,1,298,9
1600,1,2,2,1,8,0,0,5,7,3
1601,0,0,0,0,0,1,1,0,5,21
1604,2,0,0,0,0,0,0,0,5,0
1605,4,5,2,373,4,848,762,11,3859,7126
1606,0,0,0,1,0,1,0,0,6,3
1613,6,0,0,0,1,1,1,0,23,1
1614,2,1,6,0,2,0,0,5,4,2
1618,1,2,2,0,0,3,2,2,1,3
1622,45,43,50,6348,44,14654,7732,39,61911,102208
1623,3,21,75,1,50,2,0,21,3,15
1624,4,10,9,0,12,4,2,6,23,24
1625,0,0,0,0,0,1,0,0,541,0
1629,0,0,0,0,0,0,0,0,0,1
1632,12,2,0,0,0,9,9,5,12,0
1633,0,0,0,0,0,0,1,0,30,0
1638,0,3,6,0,6,0,0,6,0,3
1639,26,42,55,2,217,16,9,84,8,24
1640,1,6,7,0,9,2,0,2,0,8
1641,2,8,6,0,12,1,0,11,4,5
1642,5,8,4,4,11,0,1,13,0,11
1646,1,1,0,0,0,0,1,1,0,0
1648,2,2,0,1,1,6,5,1,1,1
1650,0,0,0,6,1,0,0,1,4,0
1659,0,0,0,0,0,0,1,0,0,0
1660,0,0,0,0,0,1,1,2,0,0
1661,4,1,0,0,0,7,5,2,1,0
1671,0,1,0,0,0,0,0,0,0,0
1679,31,0,0,0,1,51,29,0,7,0
1684,1,0,0,0,0,0,1,0,0,0
1697,1,0,0,0,0,0,0,1,0,0
1705,2,1,66,0,0,0,0,0,0,15
1708,0,0,0,0,357,0,0,0,0,1
1717,0,1,1,0,0,0,0,0,0,1
1718,1,0,0,0,0,1,0,0,0,0
1719,1,0,0,0,0,0,0,0,0,1
1725,13,0,0,1,0,22,21,0,1,3
1736,191,7,1,0,2,373,251,1,33,11
1747,23207,92774,51336,48,57535,98,64,15717,2475,1936
1748,0,2,0,0,1,0,0,0,0,0
1749,0,1,0,0,3,0,0,0,0,0
1750,2,5,4,0,1,1,1,0,1,2
1752,3,1,1,0,1,2,2,3,0,1
1769,0,0,0,0,1,0,0,0,0,0
1773,1,1,0,0,0,0,0,1,0,0
1774,0,6,0,0,5,0,0,0,0,0
1781,0,0,0,0,0,1,0,0,0,0
1788,1,0,0,0,0,0,0,0,0,0
1789,0,0,1,0,0,0,0,0,0,0
1794,0,0,0,0,0,0,0,1,0,0
1795,0,0,0,0,4,0,0,0,0,0
1796,0,0,0,0,1,0,0,0,0,0
1797,0,1,0,0,0,0,0,0,0,0
1799,0,0,0,0,0,0,0,1,0,0
1824,0,7,1,0,3,0,0,0,0,0
1828,25,0,0,0,1712,0,0,1,1,0
1829,3,2640,589,3,1,0,0,1,1,2
1830,0,151,20,0,1,0,1,0,0,1
1833,0,1,0,0,10,0,0,0,0,1
1836,0,0,0,0,0,1,0,0,0,0
1863,0,1,0,0,0,0,0,0,0,0
1886,1,0,0,0,0,2,1,1,1,0
1888,0,1,0,0,1,0,0,0,0,1
1890,0,0,0,0,1,0,0,0,0,0
1971,0,0,0,0,1,0,0,0,0,1
2006,0,0,0,0,0,0,3,0,0,1
2014,1,0,0,0,0,0,4,0,0,0
2021,8,0,0,0,0,3,4,0,0,7
2026,1,0,1,0,0,9,7,0,2,0
2041,0,0,0,0,1,0,0,0,0,0
2047,15,16,0,0,0,0,0,0,0,0
2051,1,1,1,0,1,1,0,3,1,0
2054,2,2,2,0,1,0,0,0,0,0
2061,0,0,0,0,2,0,0,0,0,0
2074,0,0,0,0,1,0,0,0,0,0
2096,1,0,0,0,0,1,1,0,1,0
2098,0,0,0,0,1,2,0,0,0,0
2104,0,0,0,0,0,7,2,0,27,0
2109,1,0,0,0,0,0,0,0,1,0
2112,0,0,0,0,0,1,0,0,1,0
2113,0,0,0,0,0,0,0,0,1,0
2116,0,0,0,0,0,0,0,0,1,0
2130,0,0,0,0,0,62,11,0,440,0
2133,10,3,0,1,0,25,16,0,0,1
2138,0,0,0,0,0,0,0,0,0,1
2139,2,0,0,0,0,2,1,0,1,0
2141,4,0,0,0,0,9,9,1,3,0
2143,0,0,0,0,0,0,0,0,1,1
2148,1,1,0,0,1,1,1,1,3,0
2155,0,0,0,0,0,1,1,0,0,0
2325,78,17,0,12,19,168,110,0,1,1
2336,0,1,0,0,0,0,2,0,0,0
2342,19,0,0,0,0,0,0,0,0,0
2355,5,0,0,0,0,0,0,0,0,0
2360,34,0,0,0,0,0,0,0,8,0
2377,2,0,0,0,0,45,57,0,21,0
2426,0,0,0,0,0,0,1,0,0,0
2718,0,0,0,0,0,0,1,0,0,0
2738,0,1,6,0,1,4,2,3,0,2
2748,56,82,71,1,81,68,40,80,17,50
2751,3,7,13,3,18,6,9,14,1,11
2756,5,3,122,3,2,0,0,7,0,5
9606,3824,819,5769,5,25806,98,453,7164,708,2289
10090,3894,5676,5259,397,13882,1591,2532,5634,1747,3393
13035,9,1,0,0,0,4,4,0,2,0
13076,8,30,36,0,39,1,0,26,1,19
13160,1,0,0,0,0,0,0,0,0,0
13373,11,0,0,31,1,9,7,0,67,447
13689,1,0,0,0,26,1,0,1,0,0
13690,1,1,0,0,3,0,0,0,0,0
28026,0,0,0,0,1,0,0,0,0,0
28028,0,1,5,0,0,0,0,0,0,1
28031,2,2,4,0,9,2,1,4,8,2
28035,6,0,0,419,125,8,1,0,2,0
28037,0,1,0,10,5,1,0,0,1,0
28038,5,1,1,0,0,1,3,2,5,5
28072,0,0,0,0,0,0,0,0,3,0
28090,0,0,0,0,503,0,0,0,0,0
28092,8,0,0,182,0,31,23,4,293,2732
28094,0,0,0,0,0,0,0,0,1,4
28095,0,0,0,4,0,1,0,0,3,73
28104,0,0,0,0,0,2,0,0,0,0
28108,0,0,0,0,0,0,0,1,0,0
28110,3,0,0,0,0,3,1,0,0,0
28111,9,3,0,0,0,23,17,0,81,1
28113,399,85,0,0,0,20,40,229,164,0
28116,997,10,1,1,2,474,233,12,3846,12
28118,10228,10,5,8,10,674,1497,8,3035,6253
28119,1132,269,0,0,1,52,19,558,518,2
28124,6,0,0,0,0,12,21,0,24,1
28125,592,167,0,1,0,8,6,275,173,7
28127,1550,59,1,0,1,539,433,67,171,22
28128,19,4,0,1,0,78,64,4,217,3
28129,8402,2428,6,4,9,8344,5487,1301,1899,4554
28131,255,35,0,0,0,301,197,31,345,93
28132,162,41,0,0,0,192,145,42,75,124
28133,119,5,0,0,0,177,100,12,90,0
28135,28,6,0,0,0,44,51,8,6,12
28137,39,12,0,0,0,60,32,4,2,14
28141,25,0,0,0,0,0,0,0,0,0
28144,81,0,0,0,2,0,0,0,0,2
28147,2,0,0,0,0,0,0,0,0,0
28150,37,0,0,0,2,0,0,0,0,1
28151,1,0,0,0,0,0,0,0,0,0
28173,0,0,0,0,0,0,0,1,1,0
28182,0,0,0,0,0,0,0,0,0,1
28188,1,0,0,0,0,6,1,0,1,1
28189,0,0,0,0,0,0,1,0,0,0
28251,0,0,0,0,2,2,1,0,3,1
28447,176,5,0,0,2,431,329,1,0,1
28449,0,0,0,0,0,0,0,0,3,1
28450,1,0,0,91,1,16,11,1,111,1139
28454,0,0,0,0,0,0,1,0,1,0
28885,1,0,0,0,0,0,0,0,0,0
28901,363,0,0,0,6,0,0,0,1,7
29318,0,0,0,0,0,0,1,0,0,0
29324,2,1,0,0,1,1,1,0,1,0
29338,2,1,2,1,0,0,1,0,0,0
29341,1,0,0,0,0,3,6,2,0,5
29347,22168,718,6,8,5,11752,9071,1054,5361,98
29375,1277,26,12,9,11,32449,18283,75,152,17
29378,0,0,0,29,5,0,0,0,0,0
29379,17,5,4,40,13,414,20,8,3,1
29380,1,1,1,25,120,2,3,0,62,0
29382,1,0,0,18,4,0,0,0,3,0
29384,0,0,0,5,3,0,0,0,0,0
29385,11,1,0,214,34,10,5,0,0,1
29388,1,0,0,25,44,0,1,0,16,0
29389,3,1,4,138,4322,236,280,0,0,0
29391,13,13,11,4,13,12,14,9,59896,6
29394,30,11,1,2,4,33,20,4,1,1
29397,3,0,1,0,3,0,0,0,3,1
29430,20,0,0,0,1,10,3,3,1,1
29433,0,0,0,0,0,0,0,0,0,1
29438,0,0,0,0,0,0,0,1,0,0
29447,28,26,69206,7,21,20,20,19,10,18
29448,1,0,0,0,0,0,0,27,0,540
29449,0,0,0,0,0,0,0,4,0,0
29459,2,4,0,0,0,1,1,56,1,1
29461,0,0,0,0,0,12,0,138,1,0
29466,3,0,0,0,0,7,6,1,9,0
29471,1,0,0,0,0,0,0,0,0,0
29474,4,0,0,0,1,0,1,0,0,0
29485,1,0,0,0,0,0,0,0,0,0
29486,1,0,0,0,0,0,0,0,0,0
29542,6,33,22,0,52,1,1,31,1,19
29546,4,0,0,0,0,1,0,0,0,0
29552,8,0,0,1,0,2,1,0,2,2
29553,1,0,0,0,0,0,0,0,0,0
29559,1,0,0,0,0,0,2,0,0,1
29575,0,0,0,0,0,0,0,0,0,2
29581,0,0,0,0,0,0,0,25,1,1
31963,71,5,1,1,3,179,130,2,2,2
31964,14,2,0,0,0,41,28,0,0,0
31965,24,0,0,0,0,50,31,0,0,0
32001,0,0,0,0,0,1,0,0,0,0
32002,271,55,1,1,0,0,0,1094,11,9
33008,0,0,0,0,12,0,0,0,0,0
33010,2,71,1,0,44,0,0,0,0,0
33011,6,33,18101,7,32,3,12,9,2,8
33013,1,0,0,0,0,1,2,0,0,0
33025,1,0,0,0,0,125,0,3,1,0
33028,0,0,0,4,22,0,0,1,10,0
33033,17,0,0,0,1,17,9,1,0,2
33035,815,22,0,2,0,1124,741,44,42,277
33037,5,0,0,0,0,1,5,4,1,2
33038,15442,18,14,8,12,12594,8919,1700,1631,464
33039,11572,5,9,3,7,15189,9669,578,542,34
33040,0,1,2,280,41,5,0,1,4,0
33043,2138,6,7,3,2,5824,4900,435,224,1069
33046,0,0,0,0,0,0,0,2,0,0
33050,1,128,109,0,1,1,0,0,0,113
33051,0,0,0,0,221,0,0,0,0,0
33059,0,0,0,0,0,0,0,0,1,0
33888,3,0,0,0,0,5,2,0,0,0
33889,2,0,0,2,1,1,1,1,0,4
33905,0,0,0,0,0,0,0,0,1,0
33918,0,0,0,0,2,0,0,0,0,0
33923,0,0,0,0,0,1,1,0,0,0
33932,35,379,250,1,563,24,15,562,46,334
33934,4,13,7,0,24,2,0,9,1,15
33936,6,33,42,0,60,2,0,51,2,17
33938,0,0,0,0,0,1,1,0,2,2
33940,0,20,18,0,26,0,0,14,4,11
33941,11,45,4,0,19,0,1,64,3,37
33945,0,6,0,0,2,0,0,0,0,8
33946,6,0,2,5,2,16,6,0,1,1
33959,105,18,23,20,3560,32,50,29,66236,25
33962,0,0,0,0,0,1,0,0,0,1
33964,0,0,0,0,0,1,0,0,0,0
33968,0,0,0,0,0,9,4,0,0,0
33970,0,0,1,1,1,0,0,0,6,24
33987,605,2099,2175,4,3671,128,82,2366,185,1554
34007,0,0,0,0,0,0,0,0,0,1
34021,1,0,1,0,0,0,0,0,0,1
34062,2,0,0,0,0,2,8,0,0,0
34070,1,0,0,0,0,0,0,243,0,2
34071,0,1,0,4,0,1,1,169,0,11
34073,159,120,293,0,2,1,1,0,13,559
34085,13,0,24,9,0,8,10,1,11,7
35621,0,0,0,0,0,2,3,0,0,3
35703,4,0,0,0,0,0,0,0,0,0
35754,0,0,0,0,1,0,0,0,0,0
35755,0,3,1,0,0,0,0,1,0,0
35760,0,0,0,0,0,1,0,0,0,0
35769,0,0,0,0,0,1,0,1,0,1
35780,0,0,0,0,0,0,1,0,0,0
35787,0,0,1,0,2,0,0,0,12,2
35790,0,0,5,0,0,0,0,0,0,0
35814,0,0,0,1,0,0,1,2,0,8
35817,0,0,0,0,0,0,0,0,1,0
35841,71443,280543,307849,243,434547,16320,8663,333048,22528,218768
36745,1,0,0,0,0,1,0,0,0,0
36808,0,2,1,0,0,0,0,0,0,0
36813,0,0,0,0,1,0,0,0,0,0
36822,0,0,0,0,1,0,0,0,0,1
36835,479,1,1,5,1,105,83,19,186,1
36839,6,0,0,0,0,5,5,5,0,2
36845,0,0,0,0,0,0,0,3,0,0
36855,0,0,0,0,0,0,0,1,0,0
36863,0,0,49,0,0,0,0,0,0,1
36874,19,2,0,0,0,8,6,1,42,2
37326,0,1,0,0,1,0,0,0,0,0
37332,1,0,0,0,18,0,0,0,1,0
37372,0,0,0,0,0,0,0,1,0,0
37448,0,0,0,0,0,1,0,0,0,0
37482,3,2,3,0,0,131,59,1,0,1
37637,1,3,0,0,0,0,0,1,0,0
37692,0,0,0,0,0,3,1,0,0,3
37734,0,0,0,0,0,0,1,0,7,56
37762,56,0,0,0,2,0,0,0,0,1
37919,0,1,0,0,2,0,0,0,0,0
37923,0,0,0,0,6,0,0,0,0,0
