taxID,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18
52,0,1,0,0,4127,0,0,0,1,0
56,0,0,0,0,231,0,0,0,0,0
63,0,1,0,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0,1,0,0
197,0,0,0,0,0,0,0,1,0,0
213,1,0,0,0,1,5,6,1,0,0
217,3,0,0,0,4,0,0,65,0,0
235,0,0,0,0,0,1,0,85,0,0
238,0,0,0,0,0,0,0,0,4,0
250,0,0,82,0,0,0,0,0,1,1
253,0,0,3,0,0,0,0,0,0,0
254,0,0,1,0,0,0,0,0,3,0
285,0,1,1,0,0,0,0,1,0,0
287,0,0,0,0,0,0,0,2,0,0
294,0,0,0,0,0,0,0,4,0,0
297,0,0,0,1,0,0,0,0,1,3
303,0,0,0,0,0,0,0,150,0,0
305,0,0,0,0,0,1,0,0,0,0
316,0,0,0,0,0,0,0,2,0,0
317,0,0,0,0,0,0,0,1,0,0
333,0,0,0,0,0,0,0,1,0,0
337,0,0,0,2,0,0,0,0,2,17
375,0,0,0,0,0,0,0,0,0,1
376,0,0,0,0,0,0,0,2,0,12
382,0,0,0,0,0,95,0,0,0,0
386,0,0,0,0,0,0,0,8,0,0
436,0,0,0,0,0,1,0,0,0,0
470,0,0,0,0,0,0,0,3,0,0
471,0,0,0,0,0,0,0,10,0,0
518,0,3,0,0,0,0,0,26,1,0
519,9,2,0,0,0,0,0,18,0,0
520,0,1,0,0,0,0,0,2,0,0
521,0,0,0,0,0,0,0,1,0,0
529,3,2,0,1,1,82,0,7883,2,0
545,101,0,0,0,2,0,0,0,0,0
546,35,0,0,0,0,0,0,0,0,3
548,24,0,0,0,0,0,0,0,0,1
549,2,0,0,0,0,0,0,0,0,0
550,10,0,0,0,0,0,0,0,0,0
552,2,0,0,0,0,0,0,0,0,0
562,151265,23,51,19,1788,20,53,21,650,2169
563,1,0,0,0,0,0,0,0,0,0
564,8720,5,6,1,140,1,3,1,16,137
565,3,0,0,0,0,0,0,0,0,0
571,19,0,0,0,0,0,0,0,0,0
573,4465,3,7,5,70,4,7,3,23,92
582,63,0,0,0,2,0,0,0,1,1
584,23,0,0,0,0,0,0,0,1,0
587,3,0,0,0,0,0,0,0,0,0
588,20,0,0,0,0,0,0,0,1,0
595,59,0,0,0,0,0,0,0,0,1
596,0,0,0,0,1,0,0,0,0,0
598,33,0,0,0,2,0,0,0,0,1
600,3,0,0,0,0,0,0,0,0,0
605,32,0,0,0,0,0,0,0,0,0
611,26,0,0,0,0,0,0,0,0,1
615,6,0,0,0,0,0,0,0,0,0
618,3,0,0,0,0,0,0,0,1,0
621,1655,0,0,0,14,0,1,2,8,11
622,2875,1,1,0,27,0,0,0,8,37
623,4804,0,3,2,45,0,0,1,22,106
624,3199,0,0,0,38,0,0,1,17,71
630,1,0,0,0,0,0,0,0,0,0
631,1,0,0,0,0,0,0,0,0,0
632,6,0,0,0,0,0,0,0,0,0
633,1,0,0,0,0,0,0,0,0,0
636,6,0,0,0,0,0,0,0,0,0
638,2,0,0,0,0,0,0,0,0,0
670,1,0,0,0,0,0,0,0,0,0
703,1,0,0,0,0,0,0,0,0,0
726,0,0,0,0,0,0,0,0,1,0
732,0,0,0,0,0,0,0,0,1,0
817,78,1,1,0,2,81,39,9,391,1
818,45,7,1,0,0,82,42,12,200,0
820,6926,27,3,3,6,4006,3470,1667,7880,29
821,5,1,0,0,0,473,321,2,24,2
823,12534,10,4,7,6,2468,566,4,8366,1844
831,103,3,0,1,1,278,180,33,127,11
837,1,0,0,0,0,0,1,0,0,0
839,4,0,0,0,0,8,8,0,2,5
844,0,0,0,0,0,0,0,1,0,0
853,0,0,0,0,0,1,1,0,1,0
876,19,0,0,0,1,57,5,0,97,0
881,7,0,0,0,0,4,1,0,0,0
882,22,0,0,0,0,11,0,0,0,0
901,10,0,0,0,0,223,5,0,98,1
964,0,0,0,0,0,0,0,4,0,0
979,0,0,0,2,0,0,0,0,0,0
1017,0,0,0,3,0,0,0,0,0,0
1042,0,19,1,0,6,0,0,0,0,16
1076,0,0,0,0,0,0,0,0,0,1
1112,0,1,0,0,0,0,0,0,0,1
1126,3,0,5,0,0,19,23,0,0,0
1140,0,0,0,0,0,3,4,0,0,0
1254,0,1,0,1,0,1,0,0,6,7
1255,0,0,0,0,0,2,2,0,1,4
1270,0,0,0,0,21,0,1,0,0,0
1273,0,1,0,0,35,0,0,1,0,1
1274,0,1,0,0,0,0,0,0,0,0
1280,17,31,11,2000,694,17,10,27,228,25
1281,1,0,0,162,29,2,0,0,1,1
1282,1,1,3,106,7411,1,2,5,8046,4
1283,1,0,0,94,54,2,0,0,56,0
1284,0,0,0,0,0,1,0,0,0,0
1286,0,0,0,64,7,0,0,0,1,0
1288,0,0,0,15,4,0,0,1,1,0
1290,0,0,0,38,14,0,0,0,9,1
1292,8,2,1,1274,253,9,6,1,2,0
1293,0,0,0,5,1,1,0,0,0,0
1294,0,0,0,0,2,0,0,0,1,0
1295,7,27,31,1,48,0,1,38,1,18
1296,191,4,6,17517,4982,172,46,1,4,4
1302,0,0,0,192,472,15,21,0,5,0
1303,0,0,2,17,10,1,1,0,1,0
1304,1,4,1610,85,26,2,8,3,4,13
1305,0,1,12,871,220,12,1,1,18,0
1307,11,9,7,46005,14826,574,228,20,739,25
1308,0,0,518,52,31,1,1,2,1,3
1309,0,0,0,0,28,0,0,0,1,0
1310,0,0,0,3,8,0,0,0,0,1
1311,0,0,1,3,16,1,0,0,0,0
1313,0,0,1,128,51,3,0,0,1,1
1314,0,0,2,33,47,0,4,1,2,9
1318,0,0,0,300,131,6,5,0,5,0
1319,0,0,0,1,0,0,0,0,0,0
1326,0,0,0,37,11,1,0,0,1,0
1328,0,0,0,565,1387,56,66,0,10,0
1329,0,0,0,1,0,0,0,0,0,0
1334,0,0,0,0,2,0,0,0,0,0
1335,0,1,20,4,121,10,12,4,2,10
1338,0,0,0,68,13,0,0,0,1,1
1340,1,0,0,9,234,12,7,0,1,0
1341,0,0,0,5,4,1,0,0,0,1
1343,17,5,38419,8,8,6,10,10,8,9
1345,0,0,0,1,1,0,0,0,0,0
1346,0,0,0,11,5,0,0,0,0,2
1348,0,0,0,1,2,1,0,0,0,0
1351,22,10,21,19,29,17,313,17,18798,101270
1352,21,119,166,26,134,7,6,140,127,610
1353,0,1,0,1,0,0,1,0,22,123
